"date","symbol","susir"
"2017/04/07","LKQ",1.51584339702238
"2017/04/07","AMT",1.52124483225108
"2017/04/07","CSCO",1.52320123287635
"2017/04/07","WYN",1.53012797737852
"2017/04/07","FLS",1.53647979499434
"2017/04/07","NDAQ",1.54188356944072
"2017/04/07","WFM",1.55764907871357
"2017/04/07","LNC",1.5607595403742
"2017/04/07","AMP",1.56728992118925
"2017/04/07","GS",1.57800630975224
"2017/04/07","KLAC",1.59506019409599
"2017/04/07","COL",1.60148613572674
"2017/04/07","AEP",1.60888489942253
"2017/04/07","CAH",1.65628948053588
"2017/04/07","XYL",1.65740348670404
"2017/04/07","CA",1.67988562184789
"2017/04/07","XL",1.68169044498704
"2017/04/07","LUK",1.75470777901001
"2017/04/07","BDX",1.7650728686085
"2017/04/07","PSX",1.79337342726785
"2017/04/07","CMS",1.80713385553977
"2017/04/07","CTXS",1.82495425682898
"2017/04/07","A",1.83951821331147
"2017/04/07","ORCL",1.83987273782295
"2017/04/07","K",1.84405807264123
"2017/04/07","JNJ",1.8553441201762
"2017/04/07","CHD",1.85889055919124
"2017/04/07","PCLN",1.8677242390267
"2017/04/07","CRM",1.87323078196206
"2017/04/07","QCOM",1.88605346545804
"2017/04/07","TGNA",1.88913758192582
"2017/04/07","CB",1.92628516086636
"2017/04/07","CELG",1.93196319205697
"2017/04/07","MTD",1.95163279053483
"2017/04/07","NLSN",2.04402828251303
"2017/04/07","MDLZ",2.06065816946718
"2017/04/07","AAPL",2.09852697960912
"2017/04/07","PLD",2.18816609637616
"2017/04/07","CMA",2.1881674185566
"2017/04/07","STI",2.33456831279441
"2017/04/08","VLO",-2.6579161273854
"2017/04/08","AVB",-2.59088537817219
"2017/04/08","VFC",-2.52973981488102
"2017/04/08","HPQ",-2.39275506323798
"2017/04/08","LLY",-2.33828327685942
"2017/04/08","ALK",-2.20638253596179
"2017/04/08","NFLX",-2.20597078086384
"2017/04/08","EBAY",-2.13616208740699
"2017/04/08","MPC",-2.13532425779833
"2017/04/08","EXC",-2.13183222963378
"2017/04/08","CSX",-2.12089979980056
"2017/04/08","JNPR",-2.04956304759222
"2017/04/08","DOV",-1.95776006818532
"2017/04/08","XRX",-1.93395978962559
"2017/04/08","GRMN",-1.93034016505884
"2017/04/08","GPC",-1.91147070531089
"2017/04/08","CTAS",-1.88831186477552
"2017/04/08","ADSK",-1.88459982931306
"2017/04/08","GGP",-1.87127098724336
"2017/04/08","USB",-1.84095009082005
"2017/04/08","SPLS",-1.83269537823752
"2017/04/08","MU",-1.82034286210726
"2017/04/08","D",-1.80159196378551
"2017/04/08","AVY",-1.78829264500431
"2017/04/08","TRIP",-1.77162735377692
"2017/04/08","COO",-1.74725532356013
"2017/04/08","PCAR",-1.71101859519671
"2017/04/08","SCHW",-1.70383328555379
"2017/04/08","APD",-1.66028945003965
"2017/04/08","PG",-1.65639355684249
"2017/04/08","CL",-1.64715403880762
"2017/04/08","BCR",-1.64050111688986
"2017/04/08","IDXX",-1.6250247748235
"2017/04/08","LLL",-1.61085371057134
"2017/04/08","FL",-1.61000640577521
"2017/04/08","AEE",-1.60746391855344
"2017/04/08","EQIX",-1.60216015588505
"2017/04/08","CCI",-1.5821084213928
"2017/04/08","PHM",-1.58059831480576
"2017/04/08","ALB",-1.56917155363977
"2017/04/08","T",-1.56586191611909
"2017/04/08","EIX",-1.56174697299318
"2017/04/08","ADBE",-1.54791783749456
"2017/04/08","COF",-1.53427440306247
"2017/04/08","EOG",-1.4991789111643
"2017/04/08","EMR",-1.49217023405473
"2017/04/08","KHC",-1.4648450829939
"2017/04/08","HSIC",-1.45314555065022
"2017/04/08","AAP",-1.44141572012144
"2017/04/08","FRT",-1.43642548449245
"2017/04/08","WDC",1.4400006564671
"2017/04/08","SPG",1.44450278877161
"2017/04/08","PEG",1.45950738256132
"2017/04/08","PCLN",1.46050487532239
"2017/04/08","PH",1.46388466212886
"2017/04/08","COST",1.46921660056521
"2017/04/08","CRM",1.5278772038919
"2017/04/08","RTN",1.54522932635233
"2017/04/08","ATVI",1.55943809894149
"2017/04/08","TIF",1.56452297099432
"2017/04/08","MNST",1.60890107103925
"2017/04/08","CMA",1.63619134700166
"2017/04/08","LOW",1.63642964669444
"2017/04/08","AIZ",1.64819020623623
"2017/04/08","WM",1.662544059569
"2017/04/08","KSU",1.67263570836964
"2017/04/08","MDLZ",1.67339084116593
"2017/04/08","BBT",1.67361214245905
"2017/04/08","BDX",1.68564682037522
"2017/04/08","HPE",1.69100206670337
"2017/04/08","SNI",1.69519106631947
"2017/04/08","GPS",1.72566464031711
"2017/04/08","MET",1.73534046125962
"2017/04/08","TDG",1.74662931002459
"2017/04/08","CHD",1.77411208036586
"2017/04/08","RL",1.78471549144745
"2017/04/08","BXP",1.78982836640106
"2017/04/08","MTB",1.79211714982826
"2017/04/08","APC",1.80190197111391
"2017/04/08","CELG",1.82409939633079
"2017/04/08","CCL",1.83486441259274
"2017/04/08","DHR",1.83771570382156
"2017/04/08","LUV",1.84081196209569
"2017/04/08","MO",1.88771024186907
"2017/04/08","PWR",1.89048802503981
"2017/04/08","ROP",1.92048186286803
"2017/04/08","BMY",1.95959257535357
"2017/04/08","HOLX",1.96725962637004
"2017/04/08","EVHC",1.98244904686602
"2017/04/08","SRCL",2.00306487680068
"2017/04/08","CNP",2.02484985405215
"2017/04/08","UDR",2.04112217115994
"2017/04/08","APH",2.07826472537365
"2017/04/08","DTE",2.13898219661069
"2017/04/08","SCG",2.18851922407661
"2017/04/08","ABBV",2.50144113033334
"2017/04/08","PEP",2.54221774160925
"2017/04/08","MHK",2.58684083641789
"2017/04/08","VZ",2.70788593850185
"2017/04/08","AIV",3.10491368462769
"2017/04/11","MUR",-2.41452209164867
"2017/04/11","FSLR",-2.39143609081051
"2017/04/11","BHI",-2.38851600250244
"2017/04/11","KSS",-2.32730495167032
"2017/04/11","NVDA",-2.32269806531154
"2017/04/11","MCK",-2.14613282478593
"2017/04/11","DG",-2.11225905823843
"2017/04/11","BBY",-2.03532012636469
"2017/04/11","ADS",-1.97155386934625
"2017/04/11","DPS",-1.93985850446734
"2017/04/11","CPB",-1.84765327973626
"2017/04/11","DD",-1.8117873848935
"2017/04/11","CAG",-1.80807836587962
"2017/04/11","WY",-1.80491479743843
"2017/04/11","GPC",-1.80482335040097
"2017/04/11","WU",-1.79838668631155
"2017/04/11","AEE",-1.77353300435805
"2017/04/11","CSX",-1.75699423181067
"2017/04/11","MSFT",-1.75641860608809
"2017/04/11","DOV",-1.72377493575614
"2017/04/11","QRVO",-1.71456800015334
"2017/04/11","WDC",-1.71380963857389
"2017/04/11","URI",-1.66585046815125
"2017/04/11","BA",-1.66309081551495
"2017/04/11","OXY",-1.65375619757388
"2017/04/11","UNP",-1.6364903050517
"2017/04/11","AJG",-1.62817081957094
"2017/04/11","LNC",-1.61547945515861
"2017/04/11","FCX",-1.60368773090675
"2017/04/11","GOOG",-1.59054742682799
"2017/04/11","SWN",-1.58040284942
"2017/04/11","VLO",-1.55480061980643
"2017/04/11","BBBY",-1.55459583227968
"2017/04/11","ZION",-1.5340010878332
"2017/04/11","PPG",-1.52165057286002
"2017/04/11","COO",-1.5192508626271
"2017/04/11","MKC",-1.47864793764681
"2017/04/11","COL",-1.47624553714217
"2017/04/11","KR",-1.47546967512012
"2017/04/11","ETFC",-1.46860361838752
"2017/04/11","NFLX",-1.46839377425791
"2017/04/11","ICE",-1.46603689079498
"2017/04/11","STT",-1.46333440626182
"2017/04/11","MRO",-1.39697271552088
"2017/04/11","ORLY",-1.36561251036558
"2017/04/11","PDCO",-1.36121430310959
"2017/04/11","IP",-1.35689640509641
"2017/04/11","XEL",-1.34530776913427
"2017/04/11","PVH",-1.34253389295775
"2017/04/11","TRIP",-1.33873424659893
"2017/04/11","TGNA",1.35308642161456
"2017/04/11","COH",1.35544892292982
"2017/04/11","FITB",1.38769812306558
"2017/04/11","STX",1.39794274377183
"2017/04/11","YHOO",1.4115561794009
"2017/04/11","FOXA",1.41233091914982
"2017/04/11","USB",1.41901216397858
"2017/04/11","PEG",1.43377309080894
"2017/04/11","KORS",1.44094589652345
"2017/04/11","ORCL",1.46750730397781
"2017/04/11","DTE",1.46805138160281
"2017/04/11","MYL",1.48170429188724
"2017/04/11","CME",1.48726682108025
"2017/04/11","BCR",1.49091158638115
"2017/04/11","TMO",1.5033252014207
"2017/04/11","D",1.51353754671776
"2017/04/11","NDAQ",1.53288294936199
"2017/04/11","ALL",1.54129766368924
"2017/04/11","WBA",1.54283116460523
"2017/04/11","MO",1.55566127409995
"2017/04/11","CMA",1.57153196769532
"2017/04/11","HP",1.57497954464838
"2017/04/11","CA",1.59391179521124
"2017/04/11","LNT",1.61201364458852
"2017/04/11","CELG",1.64183841494763
"2017/04/11","SRE",1.6502524654392
"2017/04/11","TROW",1.66000595248366
"2017/04/11","EQT",1.6656055402382
"2017/04/11","ESS",1.67029122161123
"2017/04/11","SEE",1.69633197499038
"2017/04/11","AMP",1.7035879632154
"2017/04/11","AAL",1.74437427615747
"2017/04/11","HUM",1.74510985789249
"2017/04/11","CLX",1.8183476497569
"2017/04/11","LRCX",1.81914025264598
"2017/04/11","AMAT",1.86893917038159
"2017/04/11","ABBV",1.91800468729616
"2017/04/11","LOW",1.92669559370224
"2017/04/11","CMS",1.9622980018372
"2017/04/11","MLM",2.00299057739261
"2017/04/11","SYY",2.03478140321602
"2017/04/11","NTAP",2.04959330373208
"2017/04/11","VMC",2.05429754643331
"2017/04/11","ISRG",2.07704414508049
"2017/04/11","KMB",2.09154016780394
"2017/04/11","RHT",2.09718973093151
"2017/04/11","A",2.1285385524561
"2017/04/11","ROP",2.217315194867
"2017/04/11","BDX",2.45705830404432
"2017/04/11","CCL",2.92526063425984
"2017/04/12","ED",-3.03765167402722
"2017/04/12","WY",-2.85845355927706
"2017/04/12","WYNN",-2.82035382641962
"2017/04/12","EMR",-2.37797078182242
"2017/04/12","DUK",-2.21100238879296
"2017/04/12","SO",-2.20841150173595
"2017/04/12","AXP",-2.15869391717297
"2017/04/12","NWL",-2.13389010208679
"2017/04/12","T",-2.02750736120609
"2017/04/12","STT",-2.00262980363437
"2017/04/12","JEC",-2.00020243308505
"2017/04/12","BHI",-2.0001208780937
"2017/04/12","AAPL",-1.97492100374687
"2017/04/12","FLIR",-1.97364350167051
"2017/04/12","WLTW",-1.96737283947397
"2017/04/12","EQIX",-1.95787308798217
"2017/04/12","SWKS",-1.95394260697718
"2017/04/12","XRX",-1.94166345104093
"2017/04/12","BBT",-1.9350108311001
"2017/04/12","HAL",-1.90689799396631
"2017/04/12","KMX",-1.85944016463172
"2017/04/12","SWK",-1.80201356045427
"2017/04/12","FITB",-1.77343763633247
"2017/04/12","PXD",-1.73918701326034
"2017/04/12","EIX",-1.72110922713231
"2017/04/12","AEE",-1.69713531027458
"2017/04/12","SNA",-1.69144935749612
"2017/04/12","SCHW",-1.67723045113736
"2017/04/12","CTAS",-1.66310633813885
"2017/04/12","IRM",-1.64584653177067
"2017/04/12","CBS",-1.61998496396544
"2017/04/12","ABC",-1.61515641662249
"2017/04/12","HAS",-1.58449252896661
"2017/04/12","DFS",-1.58166049646309
"2017/04/12","UNM",-1.56942905907262
"2017/04/12","CSX",-1.52248967611621
"2017/04/12","TGT",-1.50928193734568
"2017/04/12","ACN",-1.47107867773725
"2017/04/12","URBN",-1.45664928748242
"2017/04/12","COTY",-1.45315356493987
"2017/04/12","ALK",-1.44255190797847
"2017/04/12","KR",-1.42554309641686
"2017/04/12","WU",-1.42208416765993
"2017/04/12","CMA",-1.41484199527187
"2017/04/12","APD",-1.39027719340649
"2017/04/12","NOV",-1.38605982393598
"2017/04/12","FOX",-1.36992645355378
"2017/04/12","MKC",-1.36702795244829
"2017/04/12","MLM",-1.35684101016443
"2017/04/12","DPS",-1.35388780319949
"2017/04/12","LNC",1.39495786075725
"2017/04/12","MRO",1.39611163052581
"2017/04/12","NEE",1.41249477617162
"2017/04/12","UAL",1.43152029521855
"2017/04/12","LVLT",1.43172639601511
"2017/04/12","AIZ",1.50129690938846
"2017/04/12","AMZN",1.50696340992967
"2017/04/12","PSX",1.53950264812075
"2017/04/12","NEM",1.5417358525324
"2017/04/12","AVGO",1.54212621235757
"2017/04/12","SYK",1.55206248747892
"2017/04/12","COST",1.55576254655624
"2017/04/12","ALXN",1.56292225782853
"2017/04/12","ISRG",1.56663573889262
"2017/04/12","PRGO",1.63807216382824
"2017/04/12","PH",1.6402272412103
"2017/04/12","KMI",1.64236606725335
"2017/04/12","ADI",1.65488678352759
"2017/04/12","ANTM",1.66861401294951
"2017/04/12","KMB",1.69534673207302
"2017/04/12","STX",1.726586187649
"2017/04/12","MCO",1.73058016723105
"2017/04/12","K",1.75007680569299
"2017/04/12","TSO",1.77178375891381
"2017/04/12","SRCL",1.78022886814558
"2017/04/12","FIS",1.78036304368138
"2017/04/12","GPS",1.78374376538116
"2017/04/12","LKQ",1.82303644256453
"2017/04/12","FFIV",1.83440323982255
"2017/04/12","MET",1.84134069934851
"2017/04/12","SNI",1.85877248390887
"2017/04/12","CLX",1.93619479284411
"2017/04/12","TMO",1.94056168715537
"2017/04/12","KO",1.94095510802123
"2017/04/12","XL",2.00888587619147
"2017/04/12","CCL",2.01319127831058
"2017/04/12","MO",2.06776178344499
"2017/04/12","DD",2.08349960099946
"2017/04/12","ROP",2.09346668481497
"2017/04/12","NTAP",2.10198375279863
"2017/04/12","VZ",2.10821876775493
"2017/04/12","BDX",2.15162206353326
"2017/04/12","MAR",2.16487087258488
"2017/04/12","DIS",2.18556505969948
"2017/04/12","CRM",2.18637036273944
"2017/04/12","UNP",2.26143534670524
"2017/04/12","ORCL",2.30349717150687
"2017/04/12","BCR",2.40292015178859
"2017/04/12","PPG",2.55894021953697
"2017/04/12","PFE",2.73523047650786
"2017/04/13","SWKS",-2.64935725301899
"2017/04/13","CSCO",-2.50026294803638
"2017/04/13","GPN",-2.45117827735148
"2017/04/13","ISRG",-2.22871524004872
"2017/04/13","DLPH",-2.17214343877604
"2017/04/13","ABC",-2.14688234289933
"2017/04/13","AAPL",-2.0270722762629
"2017/04/13","WYNN",-2.01610718658471
"2017/04/13","WY",-2.01233450458255
"2017/04/13","UDR",-1.99033483503657
"2017/04/13","AES",-1.96584633617791
"2017/04/13","CSRA",-1.94769436740842
"2017/04/13","ADBE",-1.93914812847713
"2017/04/13","MAS",-1.92550889644956
"2017/04/13","DFS",-1.85979274270171
"2017/04/13","AMZN",-1.8195900031354
"2017/04/13","PVH",-1.79954801798322
"2017/04/13","SBUX",-1.78898710612596
"2017/04/13","DG",-1.76517779006278
"2017/04/13","EQR",-1.75550727210771
"2017/04/13","CL",-1.74136877058588
"2017/04/13","FMC",-1.73271103325664
"2017/04/13","GGP",-1.72626569411766
"2017/04/13","BMY",-1.70584893338931
"2017/04/13","CMCSA",-1.70266949113038
"2017/04/13","ACN",-1.69530613992161
"2017/04/13","TGT",-1.66567205390632
"2017/04/13","SPLS",-1.60923800237322
"2017/04/13","STZ",-1.59978750416821
"2017/04/13","BLK",-1.59800953866348
"2017/04/13","AEP",-1.59749830895394
"2017/04/13","ZION",-1.58645098786759
"2017/04/13","K",-1.54766930230414
"2017/04/13","VIAB",-1.5416791190022
"2017/04/13","AVGO",-1.53757583269548
"2017/04/13","FTR",-1.53627996036004
"2017/04/13","FOXA",-1.53569987834947
"2017/04/13","EQT",-1.53507362700327
"2017/04/13","CBS",-1.52874054823775
"2017/04/13","PFE",-1.511691532875
"2017/04/13","MRK",-1.50434916082663
"2017/04/13","AWK",-1.49891014019484
"2017/04/13","NWSA",-1.49010912736049
"2017/04/13","COG",-1.48623194183018
"2017/04/13","FB",-1.48064741778691
"2017/04/13","AMT",-1.4605326073432
"2017/04/13","QCOM",-1.46008271542976
"2017/04/13","NOV",-1.45052310978557
"2017/04/13","XYL",-1.44284814502662
"2017/04/13","HAL",-1.37666934630774
"2017/04/13","LEN",1.15115246970146
"2017/04/13","NTAP",1.15296376657342
"2017/04/13","EQIX",1.15504233543594
"2017/04/13","USB",1.16106986203021
"2017/04/13","CHRW",1.16477223293732
"2017/04/13","COF",1.17028225435249
"2017/04/13","CF",1.18421545333994
"2017/04/13","CAT",1.19014003307378
"2017/04/13","HPQ",1.19405838434119
"2017/04/13","LOW",1.22477742092285
"2017/04/13","LLY",1.23956063945814
"2017/04/13","XL",1.25163719281068
"2017/04/13","LUV",1.3025289020935
"2017/04/13","GS",1.31528898349421
"2017/04/13","HCA",1.3171625165156
"2017/04/13","FFIV",1.33264072908721
"2017/04/13","MCD",1.33836499542765
"2017/04/13","VRSK",1.37299787980707
"2017/04/13","EW",1.39884202635645
"2017/04/13","HRL",1.40339873537354
"2017/04/13","KMI",1.42292839990095
"2017/04/13","MTD",1.43468098070771
"2017/04/13","TMO",1.44388871461652
"2017/04/13","HCP",1.45136905004136
"2017/04/13","CTAS",1.49515953090058
"2017/04/13","YHOO",1.51071417288168
"2017/04/13","URBN",1.60374087849887
"2017/04/13","BCR",1.67938651229462
"2017/04/13","BA",1.6816245881125
"2017/04/13","SYF",1.68419658209935
"2017/04/13","JWN",1.69289433851561
"2017/04/13","GPS",1.70532640109396
"2017/04/13","YUM",1.70991592025985
"2017/04/13","CBG",1.74007823759343
"2017/04/13","PHM",1.75337644766298
"2017/04/13","NOC",1.75734230788674
"2017/04/13","A",1.76578587854819
"2017/04/13","HSIC",1.81671371796153
"2017/04/13","GLW",1.87983846094664
"2017/04/13","HES",1.87988006021174
"2017/04/13","ITW",1.940021017888
"2017/04/13","FIS",1.94261088465368
"2017/04/13","AAP",1.96094599515188
"2017/04/13","HRS",1.97350468023152
"2017/04/13","JCI",2.01880056996603
"2017/04/13","CMI",2.0634403502666
"2017/04/13","DAL",2.06897011865389
"2017/04/13","FCX",2.07996483281755
"2017/04/13","BAX",2.0952620051003
"2017/04/13","KORS",2.48674563602703
"2017/04/14","WDC",-2.71481072204244
"2017/04/14","COST",-2.61424617923812
"2017/04/14","MKC",-2.49277678613621
"2017/04/14","ISRG",-2.36956862609433
"2017/04/14","EA",-2.11111299249118
"2017/04/14","EXC",-1.98873339216834
"2017/04/14","MA",-1.92904423024663
"2017/04/14","MCK",-1.90174862556969
"2017/04/14","PCLN",-1.88626437354704
"2017/04/14","UDR",-1.83993623205981
"2017/04/14","COP",-1.79486223002724
"2017/04/14","EMR",-1.75105761776544
"2017/04/14","PWR",-1.75060169021898
"2017/04/14","ROK",-1.72830452095908
"2017/04/14","JBHT",-1.69308873207277
"2017/04/14","VRSN",-1.68239553978864
"2017/04/14","KO",-1.67281962388151
"2017/04/14","TSCO",-1.66586877599509
"2017/04/14","FB",-1.59912170767253
"2017/04/14","GRMN",-1.54241832015175
"2017/04/14","ILMN",-1.52764685619559
"2017/04/14","REGN",-1.51371054280438
"2017/04/14","WYNN",-1.48887316473716
"2017/04/14","MET",-1.48820522051757
"2017/04/14","RHI",-1.48290086355291
"2017/04/14","EXR",-1.47007933210429
"2017/04/14","PEP",-1.46932058488361
"2017/04/14","SBUX",-1.46871986837958
"2017/04/14","SO",-1.46270334417716
"2017/04/14","CMS",-1.45815705199475
"2017/04/14","AAPL",-1.45691684334796
"2017/04/14","RRC",-1.423091859997
"2017/04/14","SLB",-1.41516664108344
"2017/04/14","C",-1.41293031211203
"2017/04/14","MAA",-1.40453976180751
"2017/04/14","IP",-1.40079303838494
"2017/04/14","ORLY",-1.38274771858365
"2017/04/14","CL",-1.34598180416361
"2017/04/14","IR",-1.34274028392505
"2017/04/14","DLPH",-1.3397899401598
"2017/04/14","CVX",-1.31433468322189
"2017/04/14","XYL",-1.31046452853969
"2017/04/14","AMT",-1.2715616418214
"2017/04/14","AME",-1.26381849695854
"2017/04/14","PLD",-1.26378479365542
"2017/04/14","LVLT",-1.25829685285377
"2017/04/14","HCN",-1.25658765106814
"2017/04/14","ZION",-1.25351279618165
"2017/04/14","NVDA",-1.24664289191466
"2017/04/14","MJN",-1.2300769550997
"2017/04/14","CRM",1.55849256032034
"2017/04/14","VNO",1.56353809410688
"2017/04/14","PGR",1.6058727571269
"2017/04/14","CXO",1.60663555532882
"2017/04/14","LLY",1.61182671002502
"2017/04/14","INTU",1.62073553924462
"2017/04/14","CB",1.63534815724047
"2017/04/14","HPQ",1.63967255029181
"2017/04/14","AES",1.64354542743792
"2017/04/14","MDLZ",1.65017759230263
"2017/04/14","FL",1.65075434876917
"2017/04/14","PRGO",1.65842735443737
"2017/04/14","EW",1.66283380941204
"2017/04/14","MO",1.68122757892801
"2017/04/14","TSS",1.7015268297153
"2017/04/14","ALB",1.70555860963866
"2017/04/14","CLX",1.71466740461051
"2017/04/14","NBL",1.73176825633726
"2017/04/14","KIM",1.74205806742586
"2017/04/14","LKQ",1.74886036059743
"2017/04/14","CMI",1.75883471651969
"2017/04/14","F",1.78070425716589
"2017/04/14","ETN",1.78583481428601
"2017/04/14","AMP",1.80142307539273
"2017/04/14","NTAP",1.80975680387662
"2017/04/14","STZ",1.83261732078043
"2017/04/14","CBOE",1.86705753588615
"2017/04/14","XRX",1.86773583361211
"2017/04/14","ITW",1.8703779067283
"2017/04/14","NKE",1.87193384825288
"2017/04/14","MMM",1.90093172645485
"2017/04/14","WBA",1.90204790111421
"2017/04/14","BIIB",1.93238480531042
"2017/04/14","CTAS",1.93239742335596
"2017/04/14","HAS",1.94183202923952
"2017/04/14","SYK",2.05237776270438
"2017/04/14","KORS",2.06387730151985
"2017/04/14","TDC",2.07052693774244
"2017/04/14","MDT",2.07383888557976
"2017/04/14","CF",2.12277780190647
"2017/04/14","GOOGL",2.13703238840378
"2017/04/14","SPGI",2.1646294656209
"2017/04/14","MAR",2.17092142264238
"2017/04/14","DIS",2.18030637030955
"2017/04/14","ARNC",2.26259789094835
"2017/04/14","AXP",2.27192211638674
"2017/04/14","KMI",2.37650692051668
"2017/04/14","HIG",2.62055484044083
"2017/04/14","ALLE",2.62083188626948
"2017/04/14","RSG",2.95628786985343
"2017/04/18","HP",-3.10396054990138
"2017/04/18","GE",-2.82066816452585
"2017/04/18","L",-2.63956857710133
"2017/04/18","AON",-2.22767085701238
"2017/04/18","IFF",-2.18877828309076
"2017/04/18","LYB",-2.18860648481439
"2017/04/18","AEP",-2.13182883601997
"2017/04/18","ABC",-2.10397844808223
"2017/04/18","ESRX",-2.03106615713735
"2017/04/18","WYNN",-2.02530117229408
"2017/04/18","FOXA",-2.0063973257502
"2017/04/18","UAA",-1.96620532130474
"2017/04/18","MAA",-1.96077145087915
"2017/04/18","RAI",-1.9494251213803
"2017/04/18","DISCA",-1.91954952162071
"2017/04/18","MPC",-1.87599142973067
"2017/04/18","HCN",-1.87573671201903
"2017/04/18","CAG",-1.86055625035418
"2017/04/18","PLD",-1.84020326259999
"2017/04/18","HAL",-1.79776414219045
"2017/04/18","NWSA",-1.79335699960354
"2017/04/18","JEC",-1.77203741214935
"2017/04/18","CMS",-1.75952673432045
"2017/04/18","EQR",-1.75935144158553
"2017/04/18","NWL",-1.73440216523476
"2017/04/18","AMP",-1.72766201165928
"2017/04/18","CVX",-1.70053618422264
"2017/04/18","IR",-1.69973338185473
"2017/04/18","URI",-1.68631590020278
"2017/04/18","SEE",-1.67647058705955
"2017/04/18","TGNA",-1.66535741466921
"2017/04/18","AVB",-1.66516308806379
"2017/04/18","FDX",-1.66018049288298
"2017/04/18","BK",-1.62075091323964
"2017/04/18","ROST",-1.60394428971754
"2017/04/18","ALK",-1.60029890412926
"2017/04/18","REGN",-1.59592810384452
"2017/04/18","EBAY",-1.56479193222321
"2017/04/18","HRS",-1.56037591889732
"2017/04/18","PWR",-1.55594886697465
"2017/04/18","AAPL",-1.54593186392876
"2017/04/18","SWK",-1.53052477134449
"2017/04/18","PVH",-1.52499738942878
"2017/04/18","DLPH",-1.52094877966274
"2017/04/18","WY",-1.51978958576084
"2017/04/18","AN",-1.50520539627767
"2017/04/18","PH",-1.45038108006446
"2017/04/18","LUK",-1.44195956867029
"2017/04/18","GILD",-1.43663087770469
"2017/04/18","HST",-1.42851718800973
"2017/04/18","MRO",1.30103716523973
"2017/04/18","CF",1.30945812958474
"2017/04/18","PSX",1.31005634954383
"2017/04/18","PDCO",1.31029580226959
"2017/04/18","AMGN",1.32308650030965
"2017/04/18","CTSH",1.32470536325962
"2017/04/18","PPG",1.33787219414533
"2017/04/18","TMO",1.34632023810985
"2017/04/18","DNB",1.4030012044356
"2017/04/18","SRCL",1.40603108556883
"2017/04/18","AMG",1.40705667153022
"2017/04/18","ADI",1.41747651642435
"2017/04/18","WU",1.42757982350171
"2017/04/18","SYY",1.42961242673279
"2017/04/18","RRC",1.45151701195326
"2017/04/18","WBA",1.45419156358827
"2017/04/18","DOW",1.48868371113765
"2017/04/18","VRTX",1.50262478325904
"2017/04/18","PM",1.52373967566557
"2017/04/18","WFC",1.55084456437926
"2017/04/18","TDC",1.5524678663051
"2017/04/18","WM",1.56009494287518
"2017/04/18","NSC",1.56191842842487
"2017/04/18","GD",1.56879921753109
"2017/04/18","DOV",1.57444141329463
"2017/04/18","KORS",1.58105304518368
"2017/04/18","MO",1.59237789297911
"2017/04/18","ALLE",1.61477265177527
"2017/04/18","INTU",1.62034707447239
"2017/04/18","USB",1.63782569246772
"2017/04/18","A",1.69598213923332
"2017/04/18","EXPE",1.69620583039023
"2017/04/18","BA",1.70545647621119
"2017/04/18","YUM",1.71868856675452
"2017/04/18","ES",1.72406460863202
"2017/04/18","CTAS",1.73972543137168
"2017/04/18","MS",1.74784279930924
"2017/04/18","FBHS",1.77820789413986
"2017/04/18","LEG",1.93296014844265
"2017/04/18","COO",1.95644977230525
"2017/04/18","MON",1.99689839885599
"2017/04/18","NTAP",2.05587120412234
"2017/04/18","AET",2.15402047781377
"2017/04/18","ABT",2.17493772667258
"2017/04/18","CHD",2.21861164002933
"2017/04/18","FISV",2.35149665757015
"2017/04/18","TXN",2.57738974356122
"2017/04/18","MU",2.65415557443955
"2017/04/18","SPG",2.65830757154165
"2017/04/18","BAC",2.84928899535771
